montant,heure,pays,appareil,type_transaction,nombre_transactions_24h,ecart_moyenne,transaction_etrangere,nouvel_appareil,transactions_rapides,categorie_commercant,score_risque_localisation,score_risque_ip,fraude
772.02,0,USA,web,withdrawal,1,-0.01,0,0,0,food,43,20,0
1603.71,0,Russia,web,payment,6,0.56,0,1,0,travel,92,84,1
32358.92,5,Madagascar,mobile,purchase,3,-0.66,0,0,1,gaming,21,32,0
963.66,14,USA,web,withdrawal,4,-0.38,1,0,0,luxury,78,64,0
2030.8,14,France,ATM,transfer,2,1.79,0,0,0,travel,11,6,0
1295.02,6,Madagascar,web,transfer,2,3.0,1,0,0,luxury,47,34,0
2652.16,8,Germany,web,withdrawal,5,0.5,0,0,1,food,49,59,0
1319.6,12,Madagascar,ATM,withdrawal,6,-1.02,0,0,0,gaming,84,81,0
2337.31,5,Madagascar,mobile,payment,1,0.09,1,1,0,luxury,57,74,1
1453.1,9,Nigeria,web,purchase,2,-0.9,1,0,0,gaming,68,48,0
8562.33,20,South Africa,ATM,purchase,0,0.32,1,0,0,groceries,4,27,0
3234.52,20,France,web,purchase,2,0.29,0,0,0,groceries,14,61,0
1093.38,11,France,web,withdrawal,4,-1.83,0,1,0,gaming,92,36,0
6910.49,2,Madagascar,mobile,withdrawal,1,-0.12,0,1,1,gaming,34,70,0
1143.37,14,South Africa,web,purchase,2,-0.4,0,0,1,travel,57,11,0
623.86,19,Nigeria,mobile,purchase,2,1.77,0,0,0,electronics,25,98,0
2971.9,10,France,web,purchase,6,-0.46,1,1,1,food,26,7,0
20075.68,18,France,mobile,purchase,3,0.46,0,0,1,gaming,88,77,0
479.3,9,France,ATM,transfer,1,0.79,0,1,1,travel,50,78,0
787.62,8,Germany,ATM,transfer,2,-0.86,0,1,1,groceries,21,66,0
6326.65,22,Nigeria,mobile,purchase,3,-1.5,0,0,0,food,11,49,0
1568.19,0,USA,web,payment,3,-1.51,0,0,1,gaming,73,15,0
5496.95,15,France,web,purchase,2,1.72,1,0,0,groceries,57,84,0
1290.15,20,Madagascar,mobile,payment,3,-0.66,0,1,1,travel,37,70,0
3435.65,14,Madagascar,ATM,withdrawal,5,0.32,1,0,0,electronics,16,30,0
17059.69,16,Russia,web,purchase,3,1.35,0,0,1,gaming,63,47,0
902.72,19,USA,mobile,transfer,3,0.62,1,0,0,gaming,74,63,0
8297.93,16,France,ATM,transfer,4,0.14,1,1,1,luxury,42,15,0
5882.32,3,France,web,withdrawal,3,1.05,0,0,0,luxury,90,4,0
672.33,0,South Africa,mobile,withdrawal,4,-0.65,0,0,1,electronics,74,52,0
5212.95,13,South Africa,ATM,payment,2,-0.3,1,0,1,gaming,70,70,0
3206.09,21,USA,web,purchase,5,-2.11,0,0,1,food,2,7,0
3265.26,13,Germany,web,payment,3,-1.08,0,1,1,luxury,37,46,0
4173.53,14,Madagascar,web,purchase,2,0.56,0,0,1,groceries,35,33,0
2099.88,4,Germany,web,payment,7,0.81,0,0,0,gaming,38,76,0
3197.42,14,USA,mobile,payment,3,1.04,1,1,1,electronics,14,10,0
3795.05,19,Germany,mobile,purchase,2,-0.1,0,1,0,travel,27,59,0
6285.86,11,USA,web,withdrawal,5,-1.63,1,1,0,groceries,75,96,1
647.32,14,Germany,ATM,transfer,4,1.68,1,0,1,luxury,65,85,0
10838.78,1,South Africa,ATM,withdrawal,1,-1.37,1,1,1,food,82,59,1
938.9,21,France,ATM,withdrawal,0,-0.02,0,0,0,luxury,39,95,0
6384.5,15,USA,ATM,withdrawal,2,-0.32,0,0,0,gaming,58,17,0
3227.44,6,Nigeria,web,transfer,2,0.83,1,0,1,groceries,66,32,0
827.86,0,France,mobile,payment,5,-1.37,0,1,0,luxury,79,38,0
5055.06,18,Russia,ATM,transfer,1,0.13,1,0,0,gaming,34,8,0
1158.17,6,Germany,mobile,transfer,2,-1.14,0,1,1,luxury,65,28,0
8680.16,9,Germany,web,transfer,4,-1.73,0,0,0,electronics,52,21,0
1464.35,21,France,mobile,withdrawal,0,-1.02,1,1,0,luxury,38,12,0
668.48,17,Russia,mobile,withdrawal,5,0.84,1,1,0,gaming,30,68,0
13819.63,7,Madagascar,mobile,withdrawal,2,-0.2,0,0,1,groceries,92,75,0
3573.58,5,France,ATM,withdrawal,6,1.22,1,0,0,travel,28,14,0
7095.32,0,USA,web,purchase,2,0.46,0,1,0,electronics,48,13,0
1272.23,22,France,web,payment,2,-0.85,0,0,1,groceries,64,2,0
449.52,12,Nigeria,web,purchase,7,-0.64,0,0,0,luxury,76,63,0
15917.95,7,Russia,web,withdrawal,5,-1.09,0,0,1,food,39,55,0
2961.86,22,France,mobile,purchase,6,-1.71,0,1,0,gaming,16,94,0
4872.45,23,USA,ATM,withdrawal,3,0.27,1,0,1,electronics,36,34,0
5747.93,23,Russia,mobile,payment,1,-0.05,0,1,0,groceries,85,57,0
2131.56,3,Nigeria,ATM,purchase,1,-1.82,1,0,0,gaming,77,87,1
3737.71,4,Russia,web,payment,3,0.28,1,0,0,gaming,93,36,0
14675.76,14,South Africa,mobile,transfer,4,0.42,0,0,0,food,94,59,0
2885.8,4,Nigeria,mobile,purchase,4,-0.4,0,0,0,gaming,68,24,0
7647.25,23,Nigeria,web,payment,2,-0.7,0,1,0,groceries,27,38,0
406.98,10,Madagascar,ATM,transfer,3,0.4,0,1,1,groceries,58,30,0
9170.62,9,Madagascar,web,withdrawal,3,1.45,0,0,1,electronics,29,99,0
650.67,8,France,web,purchase,1,-1.79,0,0,1,luxury,92,46,0
8179.68,7,France,web,purchase,4,-0.09,0,1,0,travel,48,42,0
4405.6,1,Germany,ATM,withdrawal,3,-0.05,0,0,0,travel,56,67,0
2708.31,22,France,web,payment,1,-0.34,0,0,0,travel,48,97,0
2698.39,15,Germany,mobile,transfer,3,-0.79,0,0,1,luxury,26,73,0
2315.24,2,Germany,web,transfer,1,-2.16,0,1,1,travel,80,70,0
1312.03,17,Madagascar,mobile,withdrawal,3,-0.17,1,1,0,travel,69,87,1
2426.06,17,Madagascar,ATM,transfer,3,1.04,0,0,0,gaming,58,4,0
27120.88,9,South Africa,web,withdrawal,3,-1.87,0,1,0,travel,58,20,0
10963.28,17,Germany,ATM,withdrawal,6,0.38,0,0,0,travel,66,0,0
1247.62,2,Germany,mobile,payment,3,-0.78,1,0,0,groceries,61,42,0
3895.93,19,Russia,web,transfer,2,0.51,0,1,0,gaming,98,74,0
3281.25,21,USA,mobile,payment,2,0.45,0,1,0,groceries,75,88,0
2585.58,0,Russia,mobile,transfer,6,-0.52,0,0,0,gaming,11,0,0
1093.59,9,Germany,web,withdrawal,4,-0.75,1,1,1,gaming,84,91,1
4655.93,7,Russia,ATM,purchase,2,-1.23,0,1,1,gaming,62,80,0
6947.04,7,Nigeria,ATM,withdrawal,2,0.16,1,1,1,travel,10,95,1
1294.79,19,Germany,mobile,payment,1,-0.89,0,1,0,luxury,25,69,0
21068.65,16,Madagascar,ATM,purchase,5,-1.13,1,0,1,luxury,27,54,0
13656.94,14,Nigeria,mobile,withdrawal,8,1.75,0,1,0,electronics,69,50,0
5157.29,10,France,web,withdrawal,5,1.76,0,1,0,electronics,43,93,0
869.81,15,USA,ATM,withdrawal,0,-0.57,1,0,0,gaming,24,91,0
4453.34,21,France,ATM,payment,2,-0.77,1,1,0,gaming,53,89,1
3952.0,22,South Africa,ATM,payment,3,-0.97,0,1,1,electronics,27,39,0
4979.85,15,South Africa,ATM,transfer,2,0.71,1,1,1,food,47,8,0
14624.66,0,USA,web,withdrawal,1,1.3,1,1,0,electronics,33,94,1
2499.95,23,Nigeria,ATM,payment,5,-2.02,1,1,0,food,5,40,0
23105.51,19,France,web,withdrawal,5,-0.35,1,0,1,food,5,56,0
4476.09,0,Madagascar,web,payment,5,-1.44,1,1,1,food,23,43,1
2229.51,13,USA,mobile,purchase,3,0.12,0,1,1,electronics,96,21,0
32839.17,13,Russia,mobile,payment,2,0.71,1,1,1,groceries,69,29,1
6835.55,23,Russia,mobile,payment,5,3.37,0,0,1,food,20,2,0
1891.77,3,USA,ATM,withdrawal,2,-0.09,0,1,1,travel,83,39,0
3242.88,7,Nigeria,ATM,payment,5,-0.52,1,0,1,groceries,82,44,0
5626.44,15,Germany,mobile,withdrawal,1,-0.9,1,1,0,gaming,72,50,0
2563.53,7,USA,ATM,payment,3,1.57,1,0,1,food,19,93,0
3408.09,14,Russia,web,transfer,2,-0.95,1,0,1,groceries,64,99,0
1316.58,17,Nigeria,ATM,payment,4,-2.35,0,1,0,electronics,32,53,0
552.69,12,Russia,web,withdrawal,1,0.73,1,1,1,travel,90,67,0
3315.68,9,USA,mobile,payment,3,-0.25,1,1,0,groceries,31,99,1
3429.01,23,Nigeria,ATM,purchase,1,-1.7,0,1,1,food,74,96,0
5049.88,5,USA,web,purchase,3,1.13,0,1,1,electronics,22,71,0
1675.41,18,Madagascar,mobile,purchase,1,0.46,0,1,0,gaming,35,96,0
780.12,23,USA,ATM,payment,4,0.41,0,0,1,gaming,10,24,0
1135.33,0,Madagascar,web,purchase,4,-0.56,1,0,1,travel,76,32,0
8566.66,1,Germany,ATM,transfer,7,-0.04,0,0,1,electronics,64,85,0
1530.56,6,South Africa,ATM,payment,1,0.24,0,0,0,groceries,52,11,0
1915.85,11,Madagascar,ATM,withdrawal,4,0.36,0,1,0,gaming,86,23,0
2181.1,7,Russia,web,withdrawal,5,2.47,0,0,0,groceries,90,0,0
1604.75,12,France,mobile,withdrawal,1,-1.11,0,0,1,groceries,97,39,0
1490.38,0,USA,ATM,withdrawal,4,-0.19,1,1,1,electronics,90,4,1
1247.47,17,Nigeria,ATM,payment,1,0.2,1,0,1,travel,84,65,0
12096.32,7,Germany,ATM,purchase,2,-1.68,0,0,0,groceries,40,30,0
5884.64,11,France,ATM,purchase,2,-0.79,1,1,1,food,11,17,0
10381.92,22,Madagascar,ATM,withdrawal,3,-1.41,0,0,0,gaming,28,80,0
12699.78,21,Madagascar,web,transfer,5,0.59,1,0,1,electronics,34,76,0
284.33,21,Nigeria,web,withdrawal,5,-0.07,0,1,1,groceries,9,69,0
4202.58,18,USA,ATM,payment,1,1.35,1,1,0,gaming,77,37,0
1658.75,20,USA,web,withdrawal,0,-0.55,0,1,0,electronics,94,98,0
9107.1,11,Russia,web,payment,3,-0.67,1,1,0,electronics,16,90,1
1420.17,1,Madagascar,mobile,payment,6,-0.62,0,0,1,food,15,21,0
1038.83,20,Germany,ATM,payment,2,-0.71,1,1,0,groceries,29,18,0
710.49,14,South Africa,ATM,withdrawal,3,1.07,0,0,0,gaming,69,81,0
2202.45,10,Nigeria,web,withdrawal,3,-0.68,1,1,1,travel,4,64,0
7442.37,18,France,web,payment,3,2.59,1,1,1,electronics,61,92,1
3851.3,0,USA,web,payment,2,0.34,0,1,1,electronics,15,86,1
895.47,2,Madagascar,mobile,withdrawal,4,-0.7,1,0,0,luxury,93,0,0
25659.24,0,France,ATM,payment,2,-0.75,1,0,1,travel,87,26,1
5707.51,8,USA,ATM,purchase,2,-0.01,0,0,1,groceries,61,93,0
6486.06,20,USA,web,purchase,2,0.06,1,1,0,electronics,71,86,1
10775.48,13,Nigeria,ATM,withdrawal,5,1.95,0,1,1,luxury,68,91,0
578.12,22,Germany,web,withdrawal,0,-0.64,0,0,0,gaming,42,45,0
1198.19,15,Germany,mobile,withdrawal,1,-0.72,0,1,1,travel,99,75,0
6788.68,2,Germany,mobile,withdrawal,2,-1.42,0,1,0,food,91,95,1
1325.12,8,Madagascar,ATM,purchase,2,-0.16,1,0,0,luxury,93,46,0
2264.22,16,Nigeria,ATM,transfer,4,0.96,1,0,1,groceries,50,0,0
2758.0,16,Russia,mobile,transfer,1,1.53,1,1,0,electronics,71,86,1
830.97,3,USA,web,payment,4,0.19,1,1,1,groceries,82,7,1
2078.04,11,Russia,ATM,payment,6,-0.99,1,1,1,luxury,21,29,0
7439.09,13,Germany,mobile,withdrawal,3,0.16,1,0,1,luxury,74,86,0
6182.35,21,Madagascar,web,transfer,3,-0.35,0,0,1,travel,55,42,0
9072.6,13,USA,ATM,transfer,5,0.61,0,1,1,luxury,68,61,0
8183.51,13,USA,web,transfer,2,0.34,0,0,1,travel,44,16,0
4473.27,15,Nigeria,mobile,withdrawal,4,0.18,1,1,0,groceries,15,26,0
4132.67,8,South Africa,ATM,purchase,4,0.4,0,0,0,electronics,88,19,0
3840.4,1,Madagascar,ATM,payment,2,-1.07,0,0,1,travel,30,95,0
1592.33,4,USA,ATM,transfer,1,-2.31,1,1,0,travel,46,48,1
1064.28,4,Russia,ATM,payment,2,-0.79,1,1,1,travel,24,63,1
1495.78,17,USA,mobile,withdrawal,4,-1.5,1,1,1,gaming,34,4,0
2151.61,10,France,mobile,purchase,3,1.95,1,1,0,luxury,65,95,1
1547.16,8,Nigeria,ATM,payment,2,-0.07,1,0,1,groceries,11,61,0
4509.0,8,Nigeria,ATM,purchase,1,1.46,1,0,1,groceries,45,89,0
3647.86,11,Madagascar,mobile,withdrawal,1,0.26,0,1,1,electronics,37,75,0
4061.56,3,South Africa,web,purchase,2,-0.04,0,1,1,groceries,13,53,0
4236.14,2,Nigeria,web,payment,3,-0.37,0,0,0,groceries,35,68,0
9854.31,4,Nigeria,ATM,payment,2,-0.29,0,0,1,travel,85,75,0
2955.51,20,Russia,mobile,withdrawal,2,3.81,1,1,0,travel,9,19,0
8171.19,6,Nigeria,ATM,transfer,3,-0.05,0,0,0,gaming,92,82,0
4996.96,23,South Africa,ATM,purchase,2,0.05,0,1,0,luxury,80,2,0
9224.64,13,France,web,payment,3,-1.3,0,1,1,food,41,98,0
14982.38,4,Madagascar,mobile,withdrawal,4,-0.44,0,1,0,travel,62,6,0
5306.3,23,USA,web,withdrawal,3,-1.45,1,1,0,food,6,17,0
3306.91,0,Nigeria,web,purchase,4,-0.4,1,0,1,travel,74,56,0
3285.61,15,South Africa,web,payment,3,0.34,0,0,1,travel,84,33,0
1862.8,18,France,web,withdrawal,1,-0.5,1,1,0,groceries,73,7,0
1801.24,22,Nigeria,mobile,transfer,2,0.43,1,1,0,electronics,62,17,0
7347.51,1,Germany,ATM,purchase,4,0.49,0,0,0,groceries,80,10,0
1137.21,17,Madagascar,ATM,withdrawal,6,0.34,0,0,1,luxury,16,4,0
14984.52,4,USA,mobile,payment,5,-0.32,0,0,1,electronics,59,55,0
2561.32,22,Germany,ATM,purchase,2,-0.25,0,0,0,gaming,39,5,0
52160.35,10,South Africa,mobile,withdrawal,4,-1.5,1,1,1,groceries,80,83,1
1490.53,15,South Africa,mobile,withdrawal,2,-2.21,0,1,0,food,30,0,0
3828.35,8,South Africa,mobile,transfer,1,-1.33,0,0,0,food,90,30,0
2096.76,15,Germany,mobile,payment,1,0.93,1,1,1,gaming,38,4,0
1348.73,2,France,mobile,payment,4,-2.51,1,1,0,groceries,76,42,1
8636.91,2,Russia,mobile,withdrawal,1,-0.61,1,1,0,groceries,47,23,1
986.78,19,Russia,web,purchase,2,-0.95,0,0,0,food,86,89,0
1516.14,23,Russia,web,transfer,2,0.25,0,0,0,electronics,65,33,0
5357.86,1,Nigeria,ATM,withdrawal,4,-0.1,0,0,0,gaming,99,72,0
6278.97,12,USA,ATM,purchase,5,0.84,1,0,1,groceries,60,6,0
741.08,5,Russia,ATM,withdrawal,7,-0.92,0,0,1,electronics,86,25,0
5333.04,13,Nigeria,web,withdrawal,3,-1.52,1,0,1,food,16,3,0
3391.07,23,USA,mobile,transfer,5,-1.2,1,1,0,groceries,32,40,0
1190.68,8,USA,mobile,transfer,3,0.62,1,1,1,gaming,87,36,0
1354.41,17,Madagascar,web,transfer,3,-1.05,0,1,0,luxury,46,41,0
390.16,22,USA,ATM,transfer,8,0.93,0,0,1,electronics,88,55,0
16604.76,2,Russia,ATM,transfer,1,0.17,0,1,1,food,43,11,1
8229.01,11,Madagascar,mobile,purchase,3,-0.63,1,1,0,groceries,9,0,0
821.27,18,South Africa,web,transfer,5,2.07,1,0,0,travel,55,74,0
6627.0,4,France,mobile,payment,3,0.06,0,0,0,groceries,62,1,0
1679.04,13,South Africa,web,payment,4,-0.18,0,0,1,gaming,38,30,0
7441.37,7,Russia,ATM,payment,3,-0.08,0,0,0,travel,51,68,0
1815.16,20,France,mobile,purchase,3,-0.08,0,1,1,gaming,57,22,0
2072.78,12,Russia,mobile,purchase,7,-0.12,0,0,1,travel,48,87,0
2234.23,7,Germany,ATM,purchase,2,1.16,0,0,0,travel,43,74,0
1544.79,3,France,ATM,payment,6,-0.15,1,1,0,groceries,11,56,1
12079.58,15,France,mobile,withdrawal,1,-0.13,0,0,1,luxury,91,58,0
7321.18,22,Russia,mobile,payment,1,-1.77,0,0,0,travel,76,33,0
3327.41,20,Nigeria,ATM,purchase,2,0.87,1,0,0,travel,93,93,0
8304.63,2,Russia,mobile,purchase,3,-2.49,1,0,0,electronics,50,55,0
585.77,4,South Africa,ATM,withdrawal,2,-0.8,1,0,0,groceries,10,16,0
872.66,13,Madagascar,ATM,transfer,3,-0.61,1,0,0,groceries,40,67,0
4791.29,14,Russia,ATM,transfer,2,0.62,1,1,0,gaming,0,19,0
6220.07,6,Madagascar,ATM,withdrawal,3,0.35,0,0,1,gaming,4,18,0
3941.86,23,Nigeria,web,withdrawal,3,1.54,1,1,0,luxury,33,58,0
453.64,0,Russia,mobile,transfer,4,-1.18,0,1,0,food,29,32,0
1030.36,22,Madagascar,ATM,purchase,2,0.18,1,1,1,gaming,24,85,1
4521.47,9,France,ATM,withdrawal,2,-0.85,1,1,0,travel,49,85,1
33741.11,7,France,web,transfer,2,0.28,0,0,0,gaming,59,40,0
10076.01,7,Madagascar,mobile,transfer,3,0.11,1,0,0,food,70,45,0
14433.46,8,France,ATM,withdrawal,2,-0.63,1,1,0,electronics,37,29,0
4186.94,5,Russia,web,transfer,5,-2.08,0,1,0,gaming,54,57,0
4156.76,14,France,web,transfer,5,0.07,1,1,0,food,32,91,1
1060.52,22,Germany,ATM,payment,2,-0.29,1,1,1,groceries,77,23,0
7721.95,23,Russia,mobile,payment,1,-0.64,0,0,0,luxury,40,29,0
2770.6,12,Germany,web,transfer,5,-0.67,0,0,0,groceries,46,28,0
5959.44,8,Germany,ATM,withdrawal,4,0.68,1,1,1,food,20,39,0
3073.85,17,Madagascar,web,purchase,3,-0.7,0,0,0,gaming,15,37,0
3940.72,19,Russia,ATM,transfer,2,2.14,1,0,1,luxury,61,93,0
2730.59,3,South Africa,ATM,payment,1,-0.86,1,0,1,groceries,69,72,0
3731.72,19,Germany,ATM,payment,0,2.66,0,1,1,travel,88,14,0
8103.7,16,France,ATM,payment,3,1.0,1,0,1,groceries,55,96,0
840.31,12,Russia,mobile,withdrawal,2,-0.09,1,0,0,food,38,9,0
669.87,17,USA,web,payment,6,-0.72,0,0,0,luxury,42,39,0
4563.59,7,USA,web,payment,4,-0.43,1,0,1,food,11,77,0
12588.94,9,Russia,ATM,transfer,2,1.22,0,0,0,groceries,56,92,0
16199.65,16,Russia,mobile,purchase,5,0.77,0,1,1,travel,46,63,0
876.2,7,USA,web,transfer,3,-1.44,1,0,1,groceries,94,47,0
1992.46,18,South Africa,web,payment,2,0.6,1,0,1,gaming,38,41,0
679.11,19,Germany,ATM,withdrawal,3,1.72,0,0,1,food,61,85,0
1718.81,23,USA,mobile,transfer,3,0.07,0,1,0,electronics,64,24,0
9162.26,11,South Africa,web,purchase,1,-0.94,0,1,0,luxury,0,60,0
2942.77,7,Nigeria,mobile,withdrawal,6,-0.76,1,1,0,travel,95,75,0
2051.09,18,Madagascar,mobile,payment,1,-0.45,0,0,1,luxury,50,81,0
5141.43,19,Germany,mobile,transfer,0,0.3,0,0,1,groceries,33,57,0
1346.07,2,Madagascar,ATM,transfer,4,-0.53,1,0,0,gaming,91,36,0
14661.47,7,Germany,web,withdrawal,3,0.46,0,1,0,groceries,98,75,0
3002.75,23,France,mobile,withdrawal,2,0.85,1,0,1,groceries,84,32,0
1994.61,7,Russia,ATM,payment,1,2.03,0,1,1,luxury,37,80,0
5360.7,11,Madagascar,ATM,withdrawal,3,0.02,1,0,0,travel,3,67,0
7625.75,14,USA,ATM,purchase,2,1.13,1,1,1,gaming,76,12,0
14705.48,0,Russia,mobile,withdrawal,3,-1.46,1,0,0,luxury,33,87,1
2416.39,13,Germany,ATM,withdrawal,1,0.1,0,1,0,electronics,19,53,0
8831.29,20,Nigeria,ATM,transfer,1,0.26,0,1,1,electronics,60,67,0
3298.46,0,South Africa,mobile,purchase,3,0.77,1,1,0,luxury,49,79,1
1617.47,8,Nigeria,web,transfer,1,1.13,0,0,0,travel,68,71,0
1370.85,12,France,ATM,withdrawal,3,2.17,0,1,0,luxury,37,43,0
995.27,22,France,web,withdrawal,3,-0.05,1,1,0,groceries,59,60,0
1419.85,0,France,ATM,purchase,2,0.03,0,1,0,food,70,58,0
9097.06,5,Germany,web,withdrawal,1,-1.76,0,1,1,luxury,1,85,1
6043.32,13,Russia,mobile,withdrawal,2,-0.69,1,0,1,food,54,11,0
861.6,6,Russia,mobile,payment,2,3.28,1,1,0,food,54,8,0
519.89,22,USA,mobile,transfer,1,1.43,0,0,1,luxury,41,47,0
980.15,10,South Africa,ATM,withdrawal,4,-0.07,0,0,1,luxury,36,23,0
1370.96,6,Nigeria,web,payment,3,0.31,1,0,0,food,50,97,0
2201.15,23,Madagascar,web,purchase,1,-0.89,1,0,1,travel,45,96,0
9632.17,16,South Africa,web,withdrawal,2,1.26,0,1,1,food,97,55,0
1723.79,19,Russia,ATM,payment,2,-0.48,1,1,0,travel,50,90,1
16002.5,6,USA,ATM,transfer,5,-0.56,0,0,1,travel,32,86,0
555.46,17,Nigeria,mobile,purchase,4,-0.4,0,0,1,luxury,45,15,0
2103.52,15,USA,web,transfer,3,-0.21,0,1,1,food,58,8,0
6539.06,5,Madagascar,mobile,withdrawal,4,0.68,1,1,0,gaming,51,1,1
6954.92,1,USA,ATM,purchase,8,-1.21,1,0,0,travel,40,22,0
2130.87,19,USA,ATM,purchase,3,-0.8,0,1,1,gaming,1,57,0
8117.3,22,South Africa,mobile,payment,2,-0.68,1,0,1,luxury,80,75,0
6715.65,1,France,ATM,payment,3,-0.63,0,1,0,luxury,2,87,1
1507.01,14,Madagascar,web,payment,3,0.3,0,1,1,groceries,95,26,0
4084.39,5,South Africa,ATM,purchase,3,0.34,1,0,0,luxury,79,27,0
6024.64,10,Russia,web,purchase,4,0.11,0,1,0,gaming,55,28,0
1618.84,7,Madagascar,web,transfer,1,-1.82,0,0,1,electronics,42,90,0
16225.27,8,France,web,purchase,7,1.04,0,0,0,food,33,31,0
1292.89,8,Germany,mobile,purchase,4,-0.62,0,0,1,electronics,73,16,0
3442.98,13,Nigeria,mobile,transfer,2,-0.76,0,0,1,gaming,66,54,0
854.25,12,Madagascar,mobile,payment,3,-0.22,1,0,1,food,15,43,0
3305.56,14,Nigeria,web,purchase,5,-1.37,0,1,1,food,94,50,0
1025.49,13,USA,web,payment,1,-0.9,1,1,1,electronics,68,34,0
2221.35,15,Russia,mobile,transfer,3,-0.66,1,0,1,electronics,57,72,0
609.97,15,Russia,ATM,payment,3,0.63,0,0,0,travel,44,74,0
6633.01,18,Nigeria,ATM,withdrawal,3,1.0,0,0,1,food,56,8,0
4256.83,12,Germany,ATM,purchase,0,0.9,1,1,1,gaming,78,21,0
8843.26,11,South Africa,ATM,withdrawal,3,-0.57,0,1,1,gaming,27,45,0
2105.26,8,Germany,mobile,transfer,4,-0.46,1,1,1,groceries,15,93,1
9263.59,3,South Africa,ATM,purchase,2,-0.15,1,1,0,food,76,86,1
3100.38,7,Madagascar,ATM,purchase,1,-0.41,0,1,1,electronics,4,22,0
3338.13,11,Madagascar,mobile,payment,5,-0.5,0,1,0,groceries,19,82,0
24687.52,21,Nigeria,web,transfer,0,-0.61,1,0,1,travel,66,48,0
1835.96,0,South Africa,ATM,transfer,5,0.47,1,0,1,groceries,3,0,0
10172.66,11,Russia,mobile,payment,3,-1.02,0,1,1,gaming,97,39,0
4815.93,7,USA,web,withdrawal,3,0.42,0,1,1,luxury,62,72,0
1682.6,3,Russia,ATM,transfer,4,1.39,0,0,0,electronics,41,82,0
799.76,9,Nigeria,web,payment,5,0.45,1,1,0,electronics,38,25,0
1060.94,0,Nigeria,mobile,withdrawal,4,-0.31,1,1,0,electronics,4,20,1
9234.25,19,Russia,ATM,withdrawal,6,0.17,1,1,1,food,61,86,1
16888.69,2,Nigeria,ATM,payment,1,1.92,0,1,0,electronics,26,1,1
3266.39,14,Germany,web,transfer,3,-1.09,0,1,0,travel,17,76,0
3442.25,1,Nigeria,ATM,payment,1,-0.2,1,0,1,food,35,61,0
6479.86,9,Nigeria,mobile,transfer,3,2.02,0,1,1,food,32,48,0
3207.68,7,Germany,web,payment,3,0.08,0,0,0,luxury,82,94,0
8952.61,13,Russia,web,payment,3,0.91,0,0,1,groceries,20,38,0
3990.3,12,South Africa,ATM,withdrawal,6,-0.39,0,1,1,electronics,51,55,0
3413.66,12,Madagascar,mobile,purchase,0,0.16,0,1,0,luxury,22,40,0
1481.47,21,South Africa,ATM,payment,3,0.13,1,1,0,travel,27,54,0
1158.33,7,South Africa,mobile,transfer,3,-0.22,0,1,0,groceries,52,15,0
126.58,23,Nigeria,ATM,transfer,1,0.22,0,0,1,groceries,97,96,0
10240.61,4,Russia,web,purchase,2,-1.14,0,0,0,groceries,57,89,0
2574.45,1,Madagascar,web,withdrawal,2,-1.01,0,0,1,groceries,56,56,0
1997.4,20,Nigeria,ATM,payment,5,1.07,0,1,1,travel,57,26,0
423.39,5,Madagascar,web,transfer,0,-0.14,0,0,0,electronics,50,35,0
1571.66,7,Madagascar,ATM,payment,3,-0.72,0,1,0,travel,69,42,0
1377.9,11,France,web,transfer,2,0.32,0,0,0,travel,93,65,0
1346.45,9,France,mobile,withdrawal,3,-0.19,1,0,1,travel,14,80,0
4158.19,17,Russia,web,payment,5,0.21,1,1,1,electronics,7,42,0
3368.59,6,Germany,ATM,payment,3,0.64,1,1,1,travel,95,63,0
764.1,8,Germany,web,withdrawal,2,0.88,0,1,1,luxury,94,85,0
814.16,9,USA,web,payment,3,0.43,1,0,0,gaming,76,5,0
812.67,19,Nigeria,mobile,withdrawal,5,-0.65,1,0,0,luxury,78,41,0
18224.57,5,USA,mobile,transfer,4,-0.45,1,0,0,luxury,16,50,1
13262.86,21,France,mobile,transfer,2,0.35,1,1,1,luxury,64,93,1
1271.18,6,Germany,web,purchase,2,-0.83,0,1,1,gaming,13,49,0
412.98,11,USA,ATM,payment,4,0.59,1,1,1,food,96,59,0
3388.17,6,USA,ATM,purchase,1,-0.24,0,1,1,travel,86,36,0
3124.22,12,Madagascar,web,transfer,1,-1.49,0,1,0,groceries,12,16,0
4092.52,17,Russia,mobile,transfer,2,1.36,1,0,0,travel,14,97,0
6256.49,4,Madagascar,ATM,transfer,6,0.93,1,1,0,luxury,19,8,1
4683.05,16,USA,ATM,payment,3,-0.16,1,1,0,luxury,11,77,0
976.1,14,South Africa,mobile,transfer,4,-0.4,0,1,1,travel,38,21,0
3999.97,1,USA,web,purchase,1,-1.13,0,0,1,luxury,75,17,0
7001.11,21,USA,ATM,payment,1,-0.9,0,0,0,gaming,97,45,0
1445.19,4,France,mobile,transfer,3,0.7,1,1,0,luxury,16,12,1
4023.7,23,Nigeria,mobile,transfer,4,0.69,0,1,1,electronics,68,76,0
1715.09,15,USA,mobile,purchase,2,-1.33,0,1,1,luxury,0,28,0
21942.26,0,South Africa,ATM,transfer,4,0.75,1,1,0,groceries,83,70,1
790.9,8,Madagascar,ATM,transfer,4,-1.03,0,1,0,groceries,26,86,0
9470.61,3,Madagascar,ATM,withdrawal,8,0.07,0,0,1,luxury,63,33,0
560.7,0,Germany,mobile,payment,5,2.15,0,1,1,food,80,83,1
